ID;Latitud;Longitud;Elevation;Slope;SLOPECLASS;Aspect;Hillshade;Rougness;CWD;PT10;avg percipitation;Prec_Jan;bd_avg;ph_avg;cat_avg;clay_avg;slit_avg;sand_avg;gridsoc_g_kg_avg;grid_soc_t_ha_avg;BD_1;BD_2;BD_3;BD_4;pH_1;pH_2;pH_3;pH_4;CAT_1;CAT_2;CAT_3;CAT_4;clay_1;clay_2;clay_3;clay_4;Silt_1;Silt_2;Silt_3;Silt_4;Sand_1;Sand_2;Sand_3;Sand_4;CVOL_1;CVOL_2;CVOL_3;WatCap_1;WatCap_2;WatCap_3;WatCap_4;WCat1h_1;WCat1h_2;WCat1h_3;WCat1h_4;WCat2h_1;WCat2h_2;WCat2h_3;WCat2h_4;WCat3h_1;WCat3h_2;WCat3h_3;WCat3h_4;SatWat_1;SatWat_2;SatWat_3;SatWat_4;GRIDSOC_gKg_1;GRIDSOC_gKg_2;GRIDSOC_gKg_3;GRIDSOC_gKg_4;GRIDSOC_gKg_5;GRIDSOC_gKg_6;GRIDSOC_gKg_7;GRIDSOC_tonha_1;GRIDSOC_tonha_2;GRIDSOC_tonha_3;GRIDSOC_tonha_4;GRIDSOC_tonha_5;GRIDSOC_tonha_6;GRIDSOC_tonha_200to250;GRIDSOC_tonha_100to250;GRIDSOC_tonha_30to250;GRIDSOC_gm3_1;GRIDSOC_gm3_2;GRIDSOC_gm3_3;GRIDSOC_gm3_4;GRIDSOC_gm3_5;GRIDSOC_gm3_6;GRIDSOC_gm3_7;Ecoregion;Prec_Dec;Prec_Nov;Prec_Oct;Prec_Sept;Prec_Aug;Prec_July;Prec_June;Prec_May;Prec_April;Prec_March;Prec_Febr
810.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
811.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
812.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
813.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
814.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
815.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
816.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
817.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
818.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
819.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
820.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
821.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
822.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
823.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
824.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
825.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
826.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
827.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
828.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
829.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
830.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
831.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
832.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
833.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
834.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
835.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
836.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
837.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
838.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
839.00;-18.48;-49.14;535.00;90.00;3.00;273.37;158.33;16.00;-507.33;43.96;272.00;272.00;1319.00;57.25;11.75;44.00;19.50;36.50;14.50;25.00;1343.00;1295.00;NA;1407.00;57.00;57.00;57.00;58.00;11.00;12.00;12.00;12.00;43.00;43.00;43.00;47.00;20.00;19.00;20.00;19.00;37.00;38.00;37.00;34.00;0.00;0.00;1.00;24.00;25.00;24.00;25.00;13.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;46.00;47.00;46.00;44.00;13.00;19.00;16.00;10.00;7.00;5.00;4.00;12.00;24.00;27.00;37.00;33.00;64.00;198.00;133.00;63.00;247.00;272.00;219.00;166.00;89.00;72.00;61.00;Tropical moist deciduous forest;265.00;190.00;140.00;45.00;13.00;11.00;13.00;33.00;90.00;183.00;207.00
